scale0_kurtosis,scale0_mean,scale0_skewness,scale0_std,scale1_kurtosis,scale1_mean,scale1_skewness,scale1_std,scale2_kurtosis,scale2_mean,scale2_skewness,scale2_std,scale3_kurtosis,scale3_mean,scale3_skewness,scale3_std,scale4_mean,scale4_std,scale5_mean,scale5_std,scale6_mean,scale6_std,scale7_mean,scale7_std,scale8_mean,signal_mean,label
-0.635193169,0.237921536,0.079847455,0.680002511,-1,0.360694855,0.0645655394,1,-0.167505696,0.182593182,0.503963172,0.525071204,-0.0500572771,0.115999907,1,0.264515072,0.0716311634,0.156707883,0.105329551,0.120722152,0.226383403,0.206942156,0.46492362,0.0461334586,1,0.00164395571,1
-0.517839491,0.262758672,0.4040398,0.681111813,-0.0162972026,0.373700291,0.622199655,1,-1,0.203883618,0.947563767,0.519744039,-0.698420763,0.108927049,1,0.228781655,0.0729113147,0.175843209,0.0762990937,0.177621439,0.106789134,0.256663263,0.0559395142,0.118532062,0.0473056026,0.0144974589,1
-0.941989958,0.383082688,0.0234026909,0.460567951,-1,0.525271297,0.0151728205,0.636843801,-0.849731266,0.257107049,0.0156886745,0.299951851,-0.663139582,0.206723139,1,0.195518553,0.128704235,0.147046998,0.214258522,0.222883224,0.445840478,0.448534101,1,1,0.652071834,0.00973677635,1
-0.817266107,0.672995508,0.122460403,0.685381889,-0.977168918,0.989347398,0.191296011,1,-0.820748329,0.455373347,1,0.458160967,-1,0.243396729,0.499482512,0.222873822,0.232710525,0.214619562,0.186874121,0.186817542,0.353921622,0.320271492,1,0.835349858,0.937529385,0.000841140747,1
-0.240609854,0.473345965,0.547090709,0.669153154,-0.176479205,0.708601654,0.688307106,1,-0.427883565,0.40223369,0.442943633,0.563448966,1,0.142969102,1,0.215952009,0.196107373,0.280846119,0.319365174,0.420151144,0.467284948,0.569904447,0.620900035,0.419285327,1,0.00112336874,1
-0.520959735,0.362536103,0.111717001,0.667875588,-0.342432708,0.521572351,0.589301109,1,-0.595432222,0.281522155,0.300181389,0.522526085,1,0.105967879,1,0.208423808,0.083707951,0.161557734,0.194943264,0.352221936,0.383895338,0.449036777,0.571866274,0.601402938,1,0.00149518251,1
0.155914679,0.262919039,0.130922005,0.326407522,0.474874884,0.388523549,0.201606706,0.47563827,0.62708658,0.19295086,1,0.246259138,-1,0.146925896,0.515757859,0.161848307,0.122179709,0.149276525,0.233853847,0.250962049,0.455523193,0.46929583,1,1,0.18902117,0.00553768873,1
-0.610458553,0.20383732,1,0.689720273,-0.592242897,0.292176366,0.501504123,1,-1,0.141156748,0.730867505,0.476444125,-0.617823482,0.0664435327,0.926240385,0.225050777,0.0486630537,0.151035994,0.0663026944,0.216990143,0.10288471,0.334344953,0.0374842398,0.103417672,0.0689961761,0.0270861983,1
0.132863104,0.11604052,0.0678868666,0.695746303,0.182515472,0.165817916,0.25818193,1,1,0.0816917047,1,0.519809008,-0.642195642,0.0536496378,0.88083005,0.297962636,0.0693742186,0.14568539,0.117907174,0.332708001,0.203984603,0.397138506,0.464415818,0.943307996,1,0.0194869041,1
-0.443291575,0.183498368,0.0594954938,0.656790257,-0.85518539,0.287313491,0.393120706,1,-0.312127739,0.184950203,0.446486324,0.65654242,-1,0.0593195036,1,0.194514543,0.06953004,0.156902567,0.114794537,0.203979775,0.259833843,0.138043374,0.499432892,0.1081127,0.999061584,0.024961412,1
-0.242388532,0.340254873,0.383850098,0.69569838,-0.39325887,0.484873056,1,1,0.809516072,0.301136315,0.896653771,0.649332941,-1,0.144245625,0.486369461,0.294645846,0.104798324,0.191855177,0.118363813,0.194765806,0.150776342,0.171276897,0.367166698,0.604120016,0.747372925,0.010879159,1
-0.551495373,0.24070625,0.762498856,0.651140273,-0.32242915,0.360179663,0.452393055,1,-0.784907401,0.22460258,1,0.602123618,-1,0.083395429,0.275295764,0.222533002,0.0633796975,0.16346252,0.0778481513,0.199571624,0.0712659359,0.16217497,0.161367774,0.354216188,0.138754353,0.0230369568,1
-0.231716752,0.237122402,0.0359701589,0.688593268,-0.528869748,0.348539859,0.150400281,1,-0.609308362,0.174141631,0.0762297213,0.488932729,-1,0.0953283086,1,0.237577245,0.0847150385,0.110565811,0.129876018,0.119625203,0.222938627,0.214773923,0.446494192,0.0356172062,1,0.00142806768,1
-0.90494287,0.251693159,0.267087728,0.711140931,-0.922503889,0.355265915,0.208961308,1,0.175435573,0.211843416,0.909805357,0.619273186,-1,0.076537095,1,0.205102772,0.059853822,0.163707852,0.0662029684,0.165355146,0.0592566878,0.148227006,0.022892274,0.0532951728,0.215718716,0.0195642114,1
0.996895611,0.327333182,0.352720201,0.651425779,0.802608192,0.513624549,0.114301927,1,-1,0.303657413,0.603111923,0.594635963,-0.946141362,0.162634715,1,0.282436043,0.0590078719,0.0983301848,0.166475579,0.164630711,0.268000454,0.229492739,0.432125658,0.312903196,1,0.00911664963,1
-0.284854501,0.320105344,0.130257815,0.697937012,-0.341301531,0.468906313,0.378370851,1,-0.403941065,0.238814503,1,0.507263422,-1,0.13166219,0.612276614,0.230979219,0.0839661658,0.167134717,0.100143522,0.134356245,0.138545573,0.203315973,0.218554482,0.0393231697,0.686332166,0.0171105862,1
0.656573355,0.202862173,0.299045354,0.680667818,0.460050523,0.301157475,0.270348072,1,0.3656542,0.177155316,0.0358012021,0.56966424,1,0.0903876722,1,0.200935453,0.0674922168,0.174487948,0.0856111273,0.16232571,0.191898674,0.166850775,0.442357063,0.132906288,1,0.00797891617,1
-0.357524425,0.319720179,0.699798048,0.68160665,-0.25230056,0.467752695,0.0779924467,1,-0.973531544,0.248229772,0.813162506,0.542648911,-1,0.111123726,1,0.214484572,0.0603368767,0.129887253,0.0637425333,0.144358397,0.117637046,0.259486943,0.0426700339,0.0736721531,0.191298544,0.0168015957,1
0.695058882,0.597883999,0.0342941023,0.676040709,1,0.864478409,0.09327434,1,-0.369812369,0.53540504,0.33558476,0.59540832,0.840040207,0.211026564,1,0.226946101,0.173860937,0.175244287,0.272093773,0.273560882,0.40276444,0.453477055,0.85049206,0.745203197,0.52877301,0.00726181269,1
-0.202870801,0.124816887,1,0.66840744,-0.31311506,0.177438274,0.902284324,0.959262431,-1,0.0922284722,0.375998199,0.482733041,-0.752337992,0.04038883,0.290576845,0.210379556,0.0618561246,0.20648782,0.112370208,0.383453906,0.212099999,0.534214735,0.423346877,1,1,0.00438588858,1
0.337848455,0.149709836,0.0461281165,0.72333014,-0.564402759,0.208302304,0.00576588092,1,-0.317487568,0.0943989754,0.633242071,0.462867826,-1,0.0678588301,1,0.291299433,0.0677000433,0.236580759,0.128742367,0.328967035,0.200310007,0.530528903,0.39366743,0.219188586,1,0.0217624307,1
0.777802587,0.252609223,1,0.701487541,0.6886307,0.359056473,0.961534023,1,-0.682820141,0.181043699,0.717665195,0.503643274,-1,0.126799837,0.683195114,0.333019972,0.0655409321,0.171366379,0.090309605,0.268017948,0.0814923793,0.198222518,0.171422184,0.375125259,0.154309019,0.0160077214,1
-0.575212121,0.540751696,0.154519305,0.676495075,-0.545284212,0.795137644,0.354625404,1,-0.428982496,0.453541994,0.790305555,0.570788264,-1,0.188380599,1,0.225307688,0.14447394,0.170614049,0.0646863207,0.0921901017,0.177895769,0.171634108,0.0684197322,0.0702257976,0.0955595896,0.0106647611,1
-0.493461967,0.325221539,0.016018251,0.693649352,-0.446092814,0.467151821,0.237288117,1,0.160269722,0.173105896,0.529978395,0.38827908,-1,0.125713199,1,0.239413187,0.0795594603,0.121434286,0.115579985,0.133858904,0.229184195,0.0663760304,0.490456909,0.293424845,1,0.00497871637,1
-0.10103488,0.226007491,0.12444865,0.692172587,-0.0897337571,0.33219406,0.230135709,1,-0.168134555,0.16579926,1,0.511066377,-1,0.109881073,0.492420167,0.304391801,0.0858483762,0.22141327,0.0966947153,0.232401401,0.16331166,0.360295653,0.236927614,0.530057311,0.567556381,0.0226189494,1
-0.144636244,0.446025372,0.384919584,0.68972528,-0.301710904,0.651827037,0.0550146662,1,-1,0.317917943,1,0.480935544,-0.820740461,0.200388208,0.549098253,0.261395931,0.108269818,0.158945292,0.142976701,0.151496693,0.213815093,0.112956271,0.436070949,0.187953904,1,0.00912308693,1
-0.731325448,0.332332969,0.00205426547,0.719024122,-0.156012952,0.443102807,0.301735669,1,-0.0651620254,0.209746435,0.253052503,0.471504718,-1,0.162819594,1,0.314186722,0.0957176164,0.111508615,0.0580401644,0.137662157,0.0585442483,0.134903938,0.0888245404,0.160165206,0.167602539,0.0203378201,1
-1,0.211527064,0.18172586,0.711506546,-0.797643721,0.287091345,0.401216656,1,-0.517361581,0.124783255,0.0311154332,0.427434385,-0.56065613,0.0755381882,1,0.216534361,0.115453318,0.13628675,0.114319704,0.104850098,0.19034639,0.0759902075,0.446833909,0.0327720605,1,0.00978928804,1
-0.586905122,0.126172587,0.646116555,0.669766426,-0.578033268,0.188685209,0.211948231,1,-0.225570783,0.113441356,1,0.589276791,-1,0.0743099824,0.0204514358,0.379495919,0.0525601581,0.234910622,0.107982941,0.288828641,0.178149551,0.53170377,0.461987376,0.851122618,1,0.0193998218,1
0.242916256,0.234343395,0.286281854,0.690129161,0.139524847,0.34145692,0.192651957,1,-0.176061317,0.186538264,0.725250959,0.558867157,1,0.107934378,1,0.348516971,0.0838757381,0.180470288,0.108951755,0.273304552,0.201186165,0.493878961,0.414742708,0.977252007,0.123518735,0.0206224918,1
-0.437256783,0.332719922,0.574175417,0.670040488,-1,0.505848706,0.357144088,1,0.602270007,0.310527653,0.280076295,0.635976732,-0.722478986,0.15049924,1,0.284903049,0.102543548,0.17569676,0.121929891,0.181257337,0.198691785,0.184002504,0.454030305,0.477318048,1,0.00088596344,1
-0.74217695,0.328788877,0.413243532,0.668438137,-0.408711016,0.474665195,1,1,-1,0.318395466,0.56644088,0.62313807,-0.224558994,0.119304366,0.194648713,0.252758652,0.0612686202,0.134003043,0.0810628757,0.132658452,0.234425843,0.397278458,0.322847754,0.540324509,0.120452888,0.0168145895,1
-0.38874796,0.385512739,0.0274175107,0.679135859,-0.319322228,0.568092704,0.0587342493,1,-0.639784336,0.344171643,0.32777378,0.588098466,-1,0.227654055,1,0.364370078,0.160261318,0.24780646,0.191654339,0.247718275,0.255552351,0.309498608,0.558422625,0.633392692,0.956981003,0.0120071173,1
0.0343436301,0.230839357,0.0741894171,0.687060535,0.0730878264,0.331262231,0.112681158,1,1,0.194401011,1,0.611740291,-0.349739492,0.121608451,0.10268499,0.350087911,0.102533713,0.16883567,0.120360173,0.171097443,0.228623316,0.297664434,0.476679027,0.00966132432,1,0.00233834982,1
-1,0.32377103,0.718468845,0.713838875,-0.887301385,0.449238569,0.209657773,1,0.681237221,0.255927742,1,0.592690349,-0.55466938,0.169115677,0.0420740545,0.369605213,0.1373564,0.255324483,0.0707487315,0.130444631,0.139760882,0.284615904,0.0740549043,0.0400809273,0.00176997064,0.0142784119,1
-1,0.351350486,0.0849587023,0.666801691,-0.0791010186,0.512499928,0.0309310649,1,-0.951862872,0.330907106,1,0.625724614,0.468571991,0.189191505,0.195030391,0.371471524,0.0827921256,0.154810786,0.130439296,0.238892734,0.21324043,0.393741667,0.55091691,0.85937649,0.515348315,0.0132251382,1
0.102459133,0.177767947,0.647287726,0.680684805,-0.455186725,0.261489332,0.146458,1,-0.609752238,0.15710777,0.161943331,0.592304349,-1,0.163847134,1,0.519834995,0.0721780136,0.29641971,0.0755378753,0.200196832,0.166312993,0.475619912,0.31604284,0.968830943,0.600805581,0.0242686272,1
-0.44756341,0.24017255,0.10382358,0.655842841,-0.39589259,0.365680665,0.22126995,1,-1,0.280866206,0.0874720514,0.73131305,-0.0103376154,0.17454809,1,0.485600233,0.0965122804,0.264708102,0.0842090473,0.189088956,0.0860685855,0.178864077,0.287136734,0.141178474,0.505070508,0.0220527649,1
0.373497933,0.237836987,0.121251792,0.677808344,0.201943755,0.36552152,0.0507611744,1,-1,0.273676008,0.332574099,0.73566401,-0.123748183,0.145392761,1,0.405342907,0.118991859,0.192117631,0.0980143547,0.156757846,0.215802968,0.216104686,0.528986394,0.387540877,1,0.0139068961,1
-0.478914797,0.146459922,0.367112041,0.716838896,-1,0.204955444,0.175618351,1,-0.613601506,0.15522337,0.887992859,0.767208457,-0.438428402,0.104396768,1,0.501380086,0.0456910282,0.216850758,0.0317956209,0.167278633,0.0325712115,0.156919181,0.120017327,0.477654815,0.0464593694,0.0328920484,1
0.344895661,0.178702071,0.220913455,0.651219189,-0.911104023,0.291540861,0.369975001,1,-1,0.268145621,0.531334043,0.909647346,-0.555856884,0.13536787,1,0.496774644,0.0626088008,0.163666397,0.116917409,0.179855302,0.253571928,0.147798747,0.460042208,0.0602180846,1,0.0026563406,1
0.309256107,0.1429656,0.262523115,0.584639907,-0.309578687,0.251943022,0.540465832,1,-0.356452793,0.23818475,0.467646301,0.957063675,-1,0.196349695,1,0.696647763,0.0407750085,0.158784837,0.0290222298,0.116770662,0.0492808111,0.209035411,0.092936717,0.301378071,0.112507701,0.0374482274,1
-0.183754846,0.137508452,0.434121877,0.603555083,-0.288977772,0.226506397,0.185134575,1,1,0.156055406,0.428916365,0.712929428,-0.117938481,0.129695013,1,0.58071357,0.0988966525,0.200791031,0.146753013,0.207891017,0.265942186,0.220125437,0.494880795,0.293967724,1,0.00460463762,1
-0.701950312,0.155182436,0.283265442,0.673801661,-0.835144639,0.231020465,0.563720107,1,-0.979622006,0.14352186,1,0.612353981,-1,0.0897714421,0.131198674,0.375520766,0.0714457333,0.298085243,0.0720181987,0.302877843,0.0766319931,0.341318101,0.0798895955,0.286261499,0.105977662,0.0349840522,1
0.311365724,0.17063126,0.200338572,0.70127815,0.0634073243,0.241798446,0.498359948,1,-0.0815404952,0.169004932,1,0.665835202,-1,0.124703646,0.494125009,0.456095725,0.0625867918,0.192505926,0.109602131,0.203762442,0.175700292,0.189054802,0.515452623,0.241047144,1,0.00592833757,1
0.220059171,0.207012892,1,0.699240506,1,0.289341718,0.986031055,1,-0.404154718,0.189547792,0.2357409,0.634450376,-0.674468696,0.0943769589,0.906505346,0.280148357,0.0732226968,0.24676688,0.0721719861,0.203043476,0.114025205,0.308589906,0.230618805,0.622431815,0.10612154,0.020422101,1
0.14702262,0.699464142,0.074789986,0.698736846,0.0458386838,0.977298319,0.0217658486,1,-0.459846497,0.566669047,1,0.5430637,-1,0.30400604,0.575062335,0.28666696,0.179331616,0.151861385,0.211594,0.134539351,0.173760459,0.154443741,0.549892604,0.241079003,0.92973882,0.00757473707,1
0.735354781,0.666115284,0.315500826,0.689458966,0.451389939,1,0.21813114,1,-0.635387719,0.563075125,0.389027387,0.572377741,-1,0.238248184,1,0.209814176,0.14927651,0.134232625,0.116289526,0.129016533,0.137617037,0.120470963,0.124640658,0.100219451,0.0275105592,0.00268191099,1
-0.272378057,0.25260058,0.19985576,0.660551369,0.560409427,0.367803395,0.0948551148,1,-1,0.195876136,0.468193263,0.503593862,-0.556192935,0.113955095,1,0.276312888,0.0809585229,0.187311158,0.095203802,0.137634456,0.203205541,0.156173095,0.441924453,0.148839161,1,0.0155343413,1
-0.285740733,0.214771926,0.211468279,0.655717909,-0.408872277,0.331380069,0.0534320734,1,0.511835635,0.185484588,1,0.596762717,-1,0.108471446,0.738132596,0.309396774,0.0849615559,0.176883221,0.103470594,0.147125006,0.214771926,0.216043577,0.475416392,0.206841961,1,0.0131987929,1
0.0148181887,0.325013906,0.581364632,0.69008702,-0.23158136,0.480122715,1,1,0.109334953,0.247451499,0.905615151,0.524033725,-1,0.135473877,0.115575828,0.270102322,0.0905642509,0.198654041,0.0893626064,0.190719336,0.193024829,0.362663656,0.424334198,0.72173965,0.198039711,0.0148807168,1
-0.524305761,0.473395377,0.309145361,0.674904585,-0.427180409,0.691237628,0.302678466,1,-1,0.451811373,0.392831177,0.64192003,-0.204405814,0.180473059,1,0.250215381,0.131518394,0.190679252,0.171292543,0.202515036,0.221809864,0.262692481,0.127587363,0.0101082055,0.92321682,0.00976473093,1
-0.286980242,0.180686668,0.431030154,0.687077463,-0.806867778,0.274153322,0.313940853,1,-0.334936172,0.175264254,1,0.677504241,-1,0.080563806,0.437124223,0.280035883,0.0724768415,0.204922199,0.113844782,0.308406442,0.146462217,0.36530742,0.368936718,0.199447408,1,0.000718414783,1
0.2424867,0.297292352,0.636290848,0.672241628,-0.0629462972,0.440223813,0.547600627,1,-1,0.274673015,0.123110995,0.589519978,-0.514802635,0.11506521,1,0.249550879,0.0763084516,0.1683162,0.0580004118,0.100834087,0.0802455023,0.118284531,0.133178651,0.132093444,0.178013131,0.0159266591,1
-0.602636039,0.673107624,0.00426002778,0.687997699,-1,1,0.0340870693,1,0.297596246,0.539781034,0.182767615,0.56606549,-0.44343558,0.246085808,1,0.247862712,0.155542105,0.172842264,0.128701881,0.107029319,0.254359841,0.16111201,0.312143683,0.120380349,0.932024956,0.00518792868,1
-0.703595698,0.34752968,0.91479826,0.65060544,-0.530491948,0.530937433,0.605527937,1,-1,0.346988469,0.256745934,0.632907689,-0.970814824,0.122511216,1,0.228312925,0.125883371,0.209181562,0.104942702,0.157304093,0.136270434,0.12409921,0.355252326,0.163829714,1,0.0100207925,1
-0.243878111,0.278758615,0.142626405,0.685303509,-0.297607243,0.40552181,0.0356651209,1,-0.0519433767,0.244494513,1,0.60129559,-1,0.0812742263,0.288427919,0.203200042,0.0911744311,0.209810659,0.0727937669,0.180828556,0.208392352,0.407353818,0.198314682,0.386270225,0.250972122,0.0188081861,1
-0.146510914,0.195767805,0.230932727,0.666927755,-0.508160532,0.298155695,1,1,-1,0.157134533,0.438007921,0.509581923,-0.760424733,0.090998508,0.531352401,0.302968293,0.0752475262,0.226839229,0.13647835,0.175858617,0.179835632,0.3035025,0.381789953,0.472452432,1,0.00548112392,1
-0.124681585,0.292292565,0.897828043,0.660708129,0.00866724271,0.437352628,1,1,-1,0.278171569,0.709815621,0.609552443,-0.53013587,0.0946671516,0.448817819,0.18933399,0.0607052259,0.132490844,0.0818386227,0.137915,0.161119774,0.261808008,0.278487802,0.505170524,0.292113811,0.0173398256,1
-0.278635472,0.388135374,0.952839375,0.671345532,-0.0235278383,0.576237798,1,1,0.182674557,0.30345881,0.100761719,0.521641672,-1,0.176880896,0.130834699,0.279533178,0.127954811,0.193359897,0.181102365,0.222539023,0.259149939,0.327795267,0.435857683,0.456650704,1,0.0114901662,1
0.154446855,0.270543873,0.730930328,0.690998435,0.156450421,0.389004052,1,1,-1,0.241665617,0.585626364,0.597682476,0.173848316,0.0748514012,0.773294032,0.194188863,0.0842208862,0.169430301,0.118256748,0.122281395,0.220617265,0.155420899,0.423446804,0.0800850689,1,0.00291985273,1
0.377716929,0.467977226,0.307185888,0.692219853,-0.0625261664,0.676593363,0.282771468,1,-1,0.406349957,0.0286965724,0.579976261,-0.960759103,0.169416487,1,0.237897709,0.106950618,0.126681402,0.179167643,0.146981388,0.31681487,0.170131549,0.623137534,0.458495915,1,0.0101729631,1
-0.0638804883,0.414576441,0.192799836,0.698315799,0.0495388322,0.585564077,0.373922348,1,0.509784698,0.2367737,1,0.424141526,-1,0.158996701,0.997972429,0.25277546,0.13133797,0.201896057,0.0776364803,0.138585374,0.184219778,0.256211847,0.21213612,0.289767951,0.405559838,0.0101802349,1
-0.269982249,0.668183148,0.546694517,0.683643281,-0.777339935,1,1,1,-0.847508013,0.488016903,0.820213854,0.485943079,-1,0.311777294,0.316108435,0.309586823,0.111598559,0.110135175,0.150161132,0.129500672,0.311154425,0.30365479,0.334876925,0.275876671,0.958648145,0.00661885738,1
-0.870448411,0.662019432,0.261850655,0.67913264,-0.935335815,1,0.204915091,1,-1,0.486819863,0.375524849,0.500415087,0.371612847,0.203200057,1,0.230290651,0.145291135,0.145813182,0.189208195,0.181984931,0.188438296,0.18335709,0.677684963,0.576965749,0.520795345,0.00479775667,1
-0.575103283,0.703321755,0.170551315,0.700080335,-0.377084434,1,0.0132121947,1,-1,0.408200145,0.402962595,0.390845925,-0.340892464,0.255149424,1,0.279275149,0.272216827,0.471302539,0.263571918,0.374604374,0.187630296,0.18183358,0.961973608,0.782610357,0.481334269,0.0038536787,1
-0.9701249,0.20785892,0.297609478,0.666499317,-0.732518375,0.304259598,0.0622006096,1,-0.354201645,0.158729896,0.104272567,0.528416634,-1,0.0725071803,1,0.21508415,0.0607402623,0.186634168,0.134938404,0.203857496,0.240421936,0.185616478,0.434135854,0.0320617259,1,0.00729697943,1
-0.669601917,0.247250512,0.239821851,0.696102142,-1,0.364996463,0.494560748,1,-0.487893164,0.159302562,0.49586466,0.447945178,-0.0997300521,0.0805982649,1,0.237440616,0.0502236634,0.135167778,0.0712126568,0.183171883,0.125911787,0.34453401,0.251322359,0.586943328,0.326886266,0.0268759131,1
0.239860088,0.167761505,0.0258533061,0.693018973,0.285912454,0.241248116,1,1,-1,0.11816068,0.643755078,0.458088905,-0.982764542,0.0663241223,0.655627429,0.243267506,0.0664216876,0.143698663,0.143948883,0.336812973,0.253727585,0.609291971,0.443236709,0.911853433,0.999097586,0.0293259621,1
0.0148716131,0.160252929,0.189209849,0.705620289,0.111734681,0.230005696,0.386699408,1,1,0.0898963287,1,0.406891584,-0.235243097,0.0698409677,0.651721179,0.294182986,0.0628935099,0.155730382,0.107536368,0.154719174,0.205424994,0.175427198,0.45350495,0.173538327,1,0.0168024302,1
0.478080451,0.151268974,0.051558014,0.709474802,0.887298644,0.210563466,0.00549156405,1,0.914752007,0.106428653,0.274263322,0.499361575,-1,0.0565521717,1,0.201721877,0.0411201641,0.184700817,0.0766233355,0.29115957,0.159679741,0.650417745,0.161598638,0.589861214,0.244691804,0.0324287415,1
-0.173016176,0.224522352,0.0528405607,0.713673651,-0.255133092,0.319340825,0.208992437,1,-0.86765486,0.148370221,0.737159133,0.47418803,-1,0.10357102,1,0.263772458,0.0871403068,0.168774754,0.111308865,0.139808491,0.240421295,0.204078302,0.506080151,0.226000383,1,0.006069839,1
0.0742756352,0.343876779,0.07008899,0.687540352,0.238382846,0.497392297,0.117731035,1,0.00173828646,0.246546865,0.0335811675,0.507932544,1,0.140159547,1,0.267250508,0.0694524348,0.124185085,0.0880423784,0.171808243,0.115541235,0.222694457,0.20075503,0.313733131,0.204615563,0.0160570741,1
-0.176307648,0.622438908,0.558878839,0.690501988,0.0275265183,0.882661998,0.860765517,1,-1,0.513618827,0.0487698354,0.56300807,0.298318416,0.252194732,1,0.237666667,0.154444635,0.151819706,0.123218916,0.133853763,0.129746035,0.158156306,0.222013354,0.196429595,0.197184205,0.00913184881,1
-0.2301687,0.369705379,0.3518897,0.668867946,-0.537977993,0.567219496,0.26750356,1,-1,0.306927085,0.00345676625,0.540751398,-0.914784849,0.153452128,1,0.272260636,0.0840824172,0.137194201,0.108042896,0.175869942,0.217372105,0.135665849,0.334708452,0.273699433,1,0.000858128071,1
-0.437508315,0.473251015,0.0927453488,0.686444402,-0.392515004,0.687636495,0.382807374,1,-0.335707039,0.284550548,0.604570448,0.415800035,-1,0.171255291,1,0.224050686,0.114017077,0.152189329,0.0782080516,0.122873418,0.13529627,0.230264306,0.26947701,0.132270396,1,0.00270181894,1
-0.443482608,0.677697062,0.214943007,0.684425712,-0.497426569,1,0.393359214,1,-1,0.530803025,0.00220845616,0.508803904,0.0883391872,0.29766956,1,0.306773484,0.11048013,0.0875792578,0.11295706,0.0990382582,0.202186942,0.0472962447,0.500717402,0.0682961419,0.921765268,0.00518459082,1
-0.666190267,0.447159261,0.201512903,0.664379537,-0.723641932,0.667663872,0.137475342,1,-0.52271384,0.323361367,0.377535224,0.473761976,1,0.140887201,1,0.235253796,0.107401937,0.166259423,0.214328825,0.2080037,0.285947233,0.221021995,0.416755468,0.390313417,1,0.0049405694,1
-1,0.430167407,0.297200859,0.678726256,-0.754114687,0.617570877,0.316944927,1,-0.428018659,0.308043897,0.256506413,0.494949967,-0.413692713,0.195961639,1,0.311908633,0.123144627,0.192385003,0.0961087272,0.154027715,0.213588461,0.340148509,0.522337437,0.678243876,0.105153114,0.00980627537,1
-0.345201671,0.427603841,0.0988207236,0.698502064,-0.436029851,0.619730651,0.298761904,1,-0.863485694,0.372865409,0.0327375643,0.593574226,-1,0.136691123,1,0.187781036,0.0930199102,0.144007877,0.179919645,0.188411057,0.177263528,0.195416361,0.436767489,0.427041918,1,0.00907129049,1
1,0.403162479,1,0.6750893,0.820822179,0.596238732,0.985020518,1,0.113281652,0.338249326,0.68575567,0.536699474,-0.454923004,0.170743614,0.498211741,0.260637611,0.144130751,0.178038195,0.169856519,0.129465282,0.374975055,0.13055934,0.628240645,0.0154672144,1,0.00318968296,1
1,0.359336406,0.662416756,0.69704783,0.021737244,0.511546314,0.764650166,1,0.453922451,0.304985225,1,0.588351965,0.817934871,0.143611491,0.161296353,0.268889785,0.0914223939,0.17903991,0.0978919789,0.156290516,0.07063324,0.0688507482,0.245960668,0.00467751408,0.403176576,0.0143355131,1
0.412711442,0.236836836,0.238557667,0.671868801,-0.0325910002,0.350634068,0.366425544,1,0.770165265,0.173553616,0.385104924,0.519923568,-1,0.116711274,1,0.259687483,0.060694363,0.157118127,0.0855574161,0.110641591,0.214049876,0.147428811,0.428750098,0.0241545904,1,0.000115275383,1
-0.441795141,0.388288975,0.139713854,0.678923786,-0.550311029,0.580510795,0.000522070448,1,-0.676691711,0.35785675,0.555008352,0.629223645,1,0.137759343,1,0.262173831,0.120666996,0.232550442,0.150789931,0.237174019,0.20414938,0.294697732,0.132295564,0.185281038,0.671395063,0.0115635991,1
0.440178484,0.615270555,0.148668855,0.670759559,1,0.892358541,0.18522957,1,-0.301339388,0.493884355,0.602021694,0.511032403,-0.16690138,0.239930809,1,0.264005899,0.126482576,0.123981111,0.193260446,0.184464782,0.264918447,0.0842572749,0.740517676,0.0834552869,1,0.00349271297,1
-0.489787221,0.566341639,0.325862616,0.67966783,-0.445377588,0.83015424,0.420648813,1,-0.716091335,0.451042771,0.315660924,0.53937155,-1,0.220966831,1,0.251298428,0.122184597,0.157557294,0.075697504,0.0924296752,0.166561738,0.154961869,0.128582522,0.125599146,0.180491984,0.0105087161,1
0.0887617841,0.410211265,1,0.641019702,0.0422452874,0.638188362,0.985225797,1,-0.0852214769,0.397105277,0.244181946,0.62207973,-1,0.146851912,0.210696131,0.186661199,0.131384492,0.176564723,0.139216587,0.097661674,0.29593733,0.163133353,0.530211627,0.227535233,1,0.0100623965,1
-0.0637465641,0.346083403,0.5914101,0.683631182,-0.152858675,0.509391606,1,1,-0.916820765,0.302451551,0.406825006,0.569448888,-1,0.180583924,0.340848953,0.324867249,0.0711975545,0.115368649,0.151028559,0.199569732,0.274877071,0.278039873,0.52287209,0.643935919,1,0.0119038224,1
-0.541611373,0.326474071,0.0368796289,0.687467277,-0.301850051,0.465289712,0.137911186,1,-1,0.240102157,0.171309382,0.497345328,-0.10131304,0.09988188,1,0.182367563,0.0710103735,0.133328304,0.0989241824,0.193202719,0.176217079,0.317127347,0.377372712,0.639467657,0.272766173,0.018671155,1
-0.793355346,0.36679107,0.838671565,0.702152729,-0.572146714,0.501309514,0.859184563,1,-1,0.268676758,1,0.511826575,-0.0113699846,0.185621679,0.575567722,0.254959255,0.105021931,0.131226823,0.0818928853,0.137970373,0.298729777,0.198314682,0.534718156,0.125437841,1,0.00172400475,1
-0.746301055,0.447219461,0.327878147,0.669033349,0.973831117,0.673570096,0.520554245,1,-1,0.369826615,0.75388521,0.545935988,-0.253007412,0.150487334,1,0.202279672,0.103506796,0.14783667,0.124138929,0.170295984,0.218211651,0.200727239,0.367772341,0.384322494,1,0.00964266062,1
